Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:46 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,HEAT (kcal/hr)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 242 ,6/9/2016 9:50:25 PM , 0.4972005 ,6/9/2016 9:52:25 PM , 0.4334347 ,6/9/2016 9:54:25 PM , 0.4539955 ,6/9/2016 9:56:25 PM , 0.5353179 ,6/9/2016 10:00:25 PM , 0.5200555 ,6/9/2016 10:02:25 PM , 0.4993955 ,6/9/2016 10:04:25 PM , 0.3170137 ,6/9/2016 10:06:25 PM , 0.3974628 ,
 243 ,6/9/2016 10:10:25 PM , 0.4642052 ,6/9/2016 10:12:25 PM , 0.667144 ,6/9/2016 10:14:25 PM , 0.3436067 ,6/9/2016 10:16:25 PM , 0.4819961 ,6/9/2016 10:20:25 PM , 0.3790834 ,6/9/2016 10:22:25 PM , 0.4082306 ,6/9/2016 10:24:25 PM , 0.3649708 ,6/9/2016 10:26:25 PM , 0.3587338 ,
 244 ,6/9/2016 10:30:25 PM , 0.3281871 ,6/9/2016 10:32:25 PM , 0.6417423 ,6/9/2016 10:34:25 PM , 0.4773086 ,6/9/2016 10:36:25 PM , 0.37759 ,6/9/2016 10:40:25 PM , 0.5258899 ,6/9/2016 10:42:25 PM , 0.2988404 ,6/9/2016 10:44:25 PM , 0.4595317 ,6/9/2016 10:46:25 PM , 0.3786694 ,
 245 ,6/9/2016 10:50:25 PM , 0.5282733 ,6/9/2016 10:52:25 PM , 0.5233436 ,6/9/2016 10:54:25 PM , 0.4709867 ,6/9/2016 10:56:25 PM , 0.5420741 ,6/9/2016 11:00:25 PM , 0.3887679 ,6/9/2016 11:02:25 PM , 0.3375246 ,6/9/2016 11:04:25 PM , 0.4800021 ,6/9/2016 11:06:25 PM , 0.498083 ,
 246 ,6/9/2016 11:10:25 PM , 0.3707118 ,6/9/2016 11:12:25 PM , 0.4019449 ,6/9/2016 11:14:25 PM , 0.2892419 ,6/9/2016 11:16:25 PM , 0.5680443 ,6/9/2016 11:20:25 PM , 0.3388206 ,6/9/2016 11:22:25 PM , 0.5251663 ,6/9/2016 11:24:25 PM , 0.494127 ,6/9/2016 11:26:25 PM , 0.5128416 ,
 247 ,6/9/2016 11:30:25 PM , 0.4133502 ,6/9/2016 11:32:25 PM , 0.66863 ,6/9/2016 11:34:25 PM , 0.3016282 ,6/9/2016 11:36:25 PM , 0.3831478 ,6/9/2016 11:40:25 PM , 0.5010595 ,6/9/2016 11:42:25 PM , 0.4682199 ,6/9/2016 11:44:25 PM , 0.4056861 ,6/9/2016 11:46:25 PM , 0.5142612 ,
 248 ,6/9/2016 11:50:25 PM , 0.4553283 ,6/9/2016 11:52:25 PM , 0.6089776 ,6/9/2016 11:54:25 PM , 0.391595 ,6/9/2016 11:56:25 PM , 0.3278497 ,6/10/2016 12:00:25 AM , 0.5084952 ,6/10/2016 12:02:25 AM , 0.4451906 ,6/10/2016 12:04:25 AM , 0.2833608 ,6/10/2016 12:06:25 AM , 0.5116271 ,
 249 ,6/10/2016 12:10:25 AM , 0.3766547 ,6/10/2016 12:12:25 AM , 0.3514472 ,6/10/2016 12:14:25 AM , 0.4104824 ,6/10/2016 12:16:25 AM , 0.5660489 ,6/10/2016 12:20:25 AM , 0.3532841 ,6/10/2016 12:22:25 AM , 0.29829 ,6/10/2016 12:24:25 AM , 0.5172414 ,6/10/2016 12:26:25 AM , 0.5192062 ,
 250 ,6/10/2016 12:30:25 AM , 0.4495239 ,6/10/2016 12:32:25 AM , 0.422578 ,6/10/2016 12:34:25 AM , 0.3571356 ,6/10/2016 12:36:25 AM , 0.3192233 ,6/10/2016 12:40:25 AM , 0.3599675 ,6/10/2016 12:42:25 AM , 0.2164802 ,6/10/2016 12:44:25 AM , 0.4579987 ,6/10/2016 12:46:25 AM , 0.5213642 ,
 251 ,6/10/2016 12:50:25 AM , 0.3678752 ,6/10/2016 12:52:25 AM , 0.5191767 ,6/10/2016 12:54:25 AM , 0.4518654 ,6/10/2016 12:56:25 AM , 0.5161065 ,6/10/2016 1:00:25 AM , 0.3384468 ,6/10/2016 1:02:25 AM , 0.543653 ,6/10/2016 1:04:25 AM , 0.4604157 ,6/10/2016 1:06:25 AM , 0.5266855 ,
 252 ,6/10/2016 1:10:25 AM , 0.2852841 ,6/10/2016 1:12:25 AM , 0.39995 ,6/10/2016 1:14:25 AM , 0.4249878 ,6/10/2016 1:16:25 AM , 0.2783629 ,6/10/2016 1:20:25 AM , 0.3146086 ,6/10/2016 1:22:25 AM , 0.467793 ,6/10/2016 1:24:25 AM , 0.3260381 ,6/10/2016 1:26:25 AM , 0.5207113 ,
 253 ,6/10/2016 1:30:25 AM , 0.5144732 ,6/10/2016 1:32:25 AM , 0.5177574 ,6/10/2016 1:34:25 AM , 0.3021902 ,6/10/2016 1:36:25 AM , 0.3967245 ,6/10/2016 1:40:25 AM , 0.5636253 ,6/10/2016 1:42:25 AM , 0.3385834 ,6/10/2016 1:44:25 AM , 0.3501566 ,6/10/2016 1:46:25 AM , 0.5545923 ,
 254 ,6/10/2016 1:50:25 AM , 0.420884 ,6/10/2016 1:52:25 AM , 0.5449325 ,6/10/2016 1:54:25 AM , 0.3193159 ,6/10/2016 1:56:25 AM , 0.3506316 ,6/10/2016 2:00:25 AM , 0.4417863 ,6/10/2016 2:02:25 AM , 0.2612471 ,6/10/2016 2:04:25 AM , 0.2427173 ,6/10/2016 2:06:25 AM , 0.5132509 ,
 255 ,6/10/2016 2:10:25 AM , 0.3100838 ,6/10/2016 2:12:25 AM , 0.4010831 ,6/10/2016 2:14:25 AM , 0.3510636 ,6/10/2016 2:16:25 AM , 0.5970581 ,6/10/2016 2:20:25 AM , 0.3921339 ,6/10/2016 2:22:25 AM , 0.2964152 ,6/10/2016 2:24:25 AM , 0.5169116 ,6/10/2016 2:26:25 AM , 0.4945506 ,
 256 ,6/10/2016 2:30:25 AM , 0.2487817 ,6/10/2016 2:32:25 AM , 0.6795065 ,6/10/2016 2:34:25 AM , 0.4935768 ,6/10/2016 2:36:25 AM , 0.4733651 ,6/10/2016 2:40:25 AM , 0.36311 ,6/10/2016 2:42:25 AM , 0.5145622 ,6/10/2016 2:44:25 AM , 0.4369238 ,6/10/2016 2:46:25 AM , 0.4561906 ,
 257 ,6/10/2016 2:50:25 AM , 0.4289011 ,6/10/2016 2:52:25 AM , 0.5369178 ,6/10/2016 2:54:25 AM , 0.4907441 ,6/10/2016 2:56:25 AM , 0.2425396 ,6/10/2016 3:00:25 AM , 0.4454194 ,6/10/2016 3:02:25 AM , 0.4415402 ,6/10/2016 3:04:25 AM , 0.3623167 ,6/10/2016 3:06:25 AM , 0.4803752 ,
 258 ,6/10/2016 3:10:25 AM , 0.5023583 ,6/10/2016 3:12:25 AM , 0.4039031 ,6/10/2016 3:14:25 AM , 0.4303944 ,6/10/2016 3:16:25 AM , 0.3316135 ,6/10/2016 3:20:25 AM , 0.3523819 ,6/10/2016 3:22:25 AM , 0.2089227 ,6/10/2016 3:24:25 AM , 0.1970548 ,6/10/2016 3:26:25 AM , 0.4328174 ,
 259 ,6/10/2016 3:30:25 AM , 0.3732949 ,6/10/2016 3:32:25 AM , 0.3817075 ,6/10/2016 3:34:25 AM , 0.3974543 ,6/10/2016 3:36:25 AM , 0.3741634 ,6/10/2016 3:40:25 AM , 0.3279938 ,6/10/2016 3:42:25 AM , 0.319565 ,6/10/2016 3:44:25 AM , 0.1841068 ,6/10/2016 3:46:25 AM , 0.4482246 ,
 260 ,6/10/2016 3:50:25 AM , 0.3442912 ,6/10/2016 3:52:25 AM , 0.6220351 ,6/10/2016 3:54:25 AM , 0.210804 ,6/10/2016 3:56:25 AM , 0.5671433 ,6/10/2016 4:00:25 AM , 0.47995 ,6/10/2016 4:02:25 AM , 0.43489 ,6/10/2016 4:04:25 AM , 0.2045182 ,6/10/2016 4:06:25 AM , 0.2676775 ,
 261 ,6/10/2016 4:10:25 AM , 0.2703561 ,6/10/2016 4:12:25 AM , 0.626574 ,6/10/2016 4:14:25 AM , 0.2229421 ,6/10/2016 4:16:25 AM , 0.3903055 ,6/10/2016 4:20:25 AM , 0.4340219 ,6/10/2016 4:22:25 AM , 0.3698554 ,6/10/2016 4:24:25 AM , 0.342023 ,6/10/2016 4:26:25 AM , 0.4930686 ,
 262 ,6/10/2016 4:30:25 AM , 0.3370217 ,6/10/2016 4:32:25 AM , 0.5674859 ,6/10/2016 4:34:25 AM , 0.3244083 ,6/10/2016 4:36:25 AM , 0.2294332 ,6/10/2016 4:40:25 AM , 0.4048076 ,6/10/2016 4:42:25 AM , 0.2681378 ,6/10/2016 4:44:25 AM , 0.3903793 ,6/10/2016 4:46:25 AM , 0.4642158 ,
 263 ,6/10/2016 4:50:25 AM , 0.4367061 ,6/10/2016 4:52:25 AM , 0.5816898 ,6/10/2016 4:54:25 AM , 0.5025027 ,6/10/2016 4:56:25 AM , 0.3210033 ,6/10/2016 5:00:25 AM , 0.2358939 ,6/10/2016 5:02:25 AM , 0.297222 ,6/10/2016 5:04:25 AM , 0.3518477 ,6/10/2016 5:06:25 AM , 0.4357836 ,
 264 ,6/10/2016 5:10:25 AM , 0.2745097 ,6/10/2016 5:12:25 AM , 0.4229722 ,6/10/2016 5:14:25 AM , 0.4002171 ,6/10/2016 5:16:25 AM , 0.5108411 ,6/10/2016 5:20:25 AM , 0.5331128 ,6/10/2016 5:22:25 AM , 0.2823047 ,6/10/2016 5:24:25 AM , 0.1752461 ,6/10/2016 5:26:25 AM , 0.2614205 ,
 265 ,6/10/2016 5:30:25 AM , 0.1935447 ,6/10/2016 5:32:25 AM , 0.3230254 ,6/10/2016 5:34:25 AM , 0.2064429 ,6/10/2016 5:36:25 AM , 0.3860901 ,6/10/2016 5:40:25 AM , 0.3930674 ,6/10/2016 5:42:25 AM , 0.3655777 ,6/10/2016 5:44:25 AM , 0.5303628 ,6/10/2016 5:46:25 AM , 0.4153043 ,
 266 ,6/10/2016 5:50:25 AM , 0.3411059 ,6/10/2016 5:52:25 AM , 0.3857746 ,6/10/2016 5:54:25 AM , 0.2335091 ,6/10/2016 5:56:25 AM , 0.2825114 ,6/10/2016 6:00:25 AM , 0.2157457 ,6/10/2016 6:02:25 AM , 0.4927218 ,6/10/2016 6:04:25 AM , 0.328504 ,6/10/2016 6:06:25 AM , 0.5108549 ,
 267 ,6/10/2016 6:10:25 AM , 0.4946569 ,6/10/2016 6:12:25 AM , 0.5242105 ,6/10/2016 6:14:25 AM , 0.5180007 ,6/10/2016 6:16:25 AM , 0.4428826 ,6/10/2016 6:20:25 AM , 0.4738005 ,6/10/2016 6:22:25 AM , 0.3085621 ,6/10/2016 6:24:25 AM , 0.1678766 ,6/10/2016 6:26:25 AM , 0.3714819 ,
 268 ,6/10/2016 6:30:25 AM , 0.2498854 ,6/10/2016 6:32:25 AM , 0.5486615 ,6/10/2016 6:34:25 AM , 0.2764548 ,6/10/2016 6:36:25 AM , 0.2926023 ,6/10/2016 6:40:25 AM , 0.1750303 ,6/10/2016 6:42:25 AM , 0.216431 ,6/10/2016 6:44:25 AM , 0.2257551 ,6/10/2016 6:46:25 AM , 0.263884 ,
 269 ,6/10/2016 6:50:25 AM , 0.2813284 ,6/10/2016 6:52:25 AM , 0.3565902 ,6/10/2016 6:54:25 AM , 0.2537642 ,6/10/2016 6:56:25 AM , 0.3468645 ,6/10/2016 7:00:25 AM , 0.2660517 ,6/10/2016 7:02:25 AM , 0.2514905 ,6/10/2016 7:04:25 AM , 0.2662842 ,6/10/2016 7:06:25 AM , 0.4744427 ,
 270 ,6/10/2016 7:10:25 AM , 0.6015732 ,6/10/2016 7:12:25 AM , 0.7718909 ,6/10/2016 7:14:25 AM , 0.6467021 ,6/10/2016 7:16:25 AM , 0.5811957 ,6/10/2016 7:20:25 AM , 0.3236493 ,6/10/2016 7:22:25 AM , 0.5212838 ,6/10/2016 7:24:25 AM , 0.5529855 ,6/10/2016 7:26:25 AM , 0.5479759 ,
 271 ,6/10/2016 7:30:25 AM , 0.5085931 ,6/10/2016 7:32:25 AM , 0.658729 ,6/10/2016 7:34:25 AM , 0.4795116 ,6/10/2016 7:36:25 AM , 0.4540603 ,6/10/2016 7:40:25 AM , 0.2388667 ,6/10/2016 7:42:25 AM , 0.4638005 ,6/10/2016 7:44:25 AM , 0.4545253 ,6/10/2016 7:46:25 AM , 0.4622287 ,
 272 ,6/10/2016 7:50:25 AM , 0.3474272 ,6/10/2016 7:52:25 AM , 0.5491998 ,6/10/2016 7:54:25 AM , 0.3170407 ,6/10/2016 7:56:25 AM , 0.3790584 ,6/10/2016 8:00:25 AM , 0.2849241 ,6/10/2016 8:02:25 AM , 0.4357682 ,6/10/2016 8:04:25 AM , 0.4693453 ,6/10/2016 8:06:25 AM , 0.3274599 ,
 273 ,6/10/2016 8:10:25 AM , 0.4294123 ,6/10/2016 8:12:25 AM , 0.4884142 ,6/10/2016 8:14:25 AM , 0.3091227 ,6/10/2016 8:16:25 AM , 0.4699052 ,6/10/2016 8:20:25 AM , 0.6043535 ,6/10/2016 8:22:25 AM , 0.4353911 ,6/10/2016 8:24:25 AM , 0.4400462 ,6/10/2016 8:26:25 AM , 0.5603993 ,
 274 ,6/10/2016 8:30:25 AM , 0.3304861 ,6/10/2016 8:32:25 AM , 0.4330058 ,6/10/2016 8:34:25 AM , 0.329672 ,6/10/2016 8:36:25 AM , 0.3422437 ,6/10/2016 8:40:25 AM , 0.4698367 ,6/10/2016 8:42:25 AM , 0.3121623 ,6/10/2016 8:44:25 AM , 0.3961444 ,6/10/2016 8:46:25 AM , 0.5332945 ,
 275 ,6/10/2016 8:50:25 AM , 0.3135795 ,6/10/2016 8:52:25 AM , 0.4302415 ,6/10/2016 8:54:25 AM , 0.3188471 ,6/10/2016 8:56:25 AM , 0.3156416 ,6/10/2016 9:00:25 AM , 0.3330463 ,6/10/2016 9:02:25 AM , 0.3345447 ,6/10/2016 9:04:25 AM , 0.3155158 ,6/10/2016 9:06:25 AM , 0.5006956 ,
 276 ,6/10/2016 9:10:25 AM , 0.487884 ,6/10/2016 9:12:25 AM , 0.4325703 ,6/10/2016 9:14:25 AM , 0.5144514 ,6/10/2016 9:16:25 AM , 0.4195951 ,6/10/2016 9:20:25 AM , 0.3326032 ,6/10/2016 9:22:25 AM , 0.469944 ,6/10/2016 9:24:25 AM , 0.3287657 ,6/10/2016 9:26:25 AM , 0.3340734 ,
 277 ,6/10/2016 9:30:25 AM , 0.4573712 ,6/10/2016 9:32:25 AM , 0.6167212 ,6/10/2016 9:34:25 AM , 0.4805434 ,6/10/2016 9:36:25 AM , 0.3815655 ,6/10/2016 9:40:25 AM , 0.3846545 ,6/10/2016 9:42:25 AM , 0.2944858 ,6/10/2016 9:44:25 AM , 0.3701282 ,6/10/2016 9:46:25 AM , 0.3560946 ,
 278 ,6/10/2016 9:50:25 AM , 0.3317818 ,6/10/2016 9:52:25 AM , 0.5872244 ,6/10/2016 9:54:25 AM , 0.3019572 ,6/10/2016 9:56:25 AM , 0.4992661 ,6/10/2016 10:00:25 AM , 0.4637321 ,6/10/2016 10:02:25 AM , 0.3283776 ,6/10/2016 10:04:25 AM , 0.4787786 ,6/10/2016 10:06:25 AM , 0.3785214 ,
 279 ,6/10/2016 10:10:25 AM , 0.3275962 ,6/10/2016 10:12:25 AM , 0.4562956 ,6/10/2016 10:14:25 AM , 0.3270328 ,6/10/2016 10:16:25 AM , 0.4823176 ,6/10/2016 10:20:25 AM , 0.3048137 ,6/10/2016 10:22:25 AM , 0.321512 ,6/10/2016 10:24:25 AM , 0.435684 ,6/10/2016 10:26:25 AM , 0.3901072 ,
 280 ,6/10/2016 10:30:25 AM , 0.3392114 ,6/10/2016 10:32:25 AM , 0.4834108 ,6/10/2016 10:34:25 AM , 0.3488294 ,6/10/2016 10:36:25 AM , 0.4180456 ,6/10/2016 10:40:25 AM , 0.353592 ,6/10/2016 10:42:25 AM , 0.4650745 ,6/10/2016 10:44:25 AM , 0.3202979 ,6/10/2016 10:46:25 AM , 0.5455659 ,
 281 ,6/10/2016 10:50:25 AM , 0.5140864 ,6/10/2016 10:52:25 AM , 0.6001402 ,6/10/2016 10:54:25 AM , 0.291786 ,6/10/2016 10:56:25 AM , 0.3642361 ,6/10/2016 11:00:25 AM , 0.3150288 ,6/10/2016 11:02:25 AM , 0.4401612 ,6/10/2016 11:04:25 AM , 0.3909123 ,6/10/2016 11:06:25 AM , 0.5191731 ,
 282 ,6/10/2016 11:10:25 AM , 0.3765194 ,6/10/2016 11:12:25 AM , 0.4212686 ,6/10/2016 11:14:25 AM , 0.5095067 ,6/10/2016 11:16:25 AM , 0.3726163 ,6/10/2016 11:20:25 AM , 0.3516263 ,6/10/2016 11:22:25 AM , 0.337089 ,6/10/2016 11:24:25 AM , 0.3488242 ,6/10/2016 11:26:25 AM , 0.3857296 ,
 283 ,6/10/2016 11:30:25 AM , 0.3404685 ,6/10/2016 11:32:25 AM , 0.4637405 ,6/10/2016 11:34:25 AM , 0.5075392 ,6/10/2016 11:36:25 AM , 0.3668388 ,6/10/2016 11:40:25 AM , 0.497766 ,6/10/2016 11:42:25 AM , 0.3139178 ,6/10/2016 11:44:25 AM , 0.3423806 ,6/10/2016 11:46:25 AM , 0.337054 ,
 284 ,6/10/2016 11:50:25 AM , 0.4778964 ,6/10/2016 11:52:25 AM , 0.4280246 ,6/10/2016 11:54:25 AM , 0.46752 ,6/10/2016 11:56:25 AM , 0.381773 ,6/10/2016 12:00:25 PM , 0.4836377 ,6/10/2016 12:02:25 PM , 0.3438996 ,6/10/2016 12:04:25 PM , 0.3336452 ,6/10/2016 12:06:25 PM , 0.4001643 ,
 285 ,6/10/2016 12:10:25 PM , 0.3251847 ,6/10/2016 12:12:25 PM , 0.4271196 ,6/10/2016 12:14:25 PM , 0.3417207 ,6/10/2016 12:16:25 PM , 0.5130039 ,6/10/2016 12:20:25 PM , 0.3567578 ,6/10/2016 12:22:25 PM , 0.3116467 ,6/10/2016 12:24:25 PM , 0.4959668 ,6/10/2016 12:26:25 PM , 0.3786816 ,
 286 ,6/10/2016 12:30:25 PM , 0.3752777 ,6/10/2016 12:32:25 PM , 0.6114752 ,6/10/2016 12:34:25 PM , 0.3732499 ,6/10/2016 12:36:25 PM , 0.5158757 ,6/10/2016 12:40:25 PM , 0.3383813 ,6/10/2016 12:42:25 PM , 0.4607597 ,6/10/2016 12:44:25 PM , 0.4709425 ,6/10/2016 12:46:25 PM , 0.3670203 ,
 287 ,6/10/2016 12:50:25 PM , 0.3162003 ,6/10/2016 12:52:25 PM , 0.4762885 ,6/10/2016 12:54:25 PM , 0.3422905 ,6/10/2016 12:56:25 PM , 0.385816 ,6/10/2016 1:00:25 PM , 0.3517482 ,6/10/2016 1:02:25 PM , 0.4250669 ,6/10/2016 1:04:25 PM , 0.4004718 ,6/10/2016 1:06:25 PM , 0.5598125 ,
 288 ,6/10/2016 1:10:25 PM , 0.5028866 ,6/10/2016 1:12:25 PM , 0.4534943 ,6/10/2016 1:14:25 PM , 0.3442216 ,6/10/2016 1:16:25 PM , 0.3465776 ,6/10/2016 1:20:25 PM , 0.3429862 ,6/10/2016 1:22:25 PM , 0.3690931 ,6/10/2016 1:24:25 PM , 0.3604732 ,6/10/2016 1:26:25 PM , 0.5580409 ,
 289 ,6/10/2016 1:30:25 PM , 0.504618 ,6/10/2016 1:32:25 PM , 0.4486934 ,6/10/2016 1:34:25 PM , 0.3608245 ,6/10/2016 1:36:25 PM , 0.4951629 ,6/10/2016 1:40:25 PM , 0.4365949 ,6/10/2016 1:42:25 PM , 0.3235003 ,6/10/2016 1:44:25 PM , 0.3448747 ,6/10/2016 1:46:25 PM , 0.3821639 ,
 290 ,6/10/2016 1:50:25 PM , 0.3298397 ,6/10/2016 1:52:25 PM , 0.6058298 ,6/10/2016 1:54:25 PM , 0.4648236 ,6/10/2016 1:56:25 PM , 0.3868684 ,6/10/2016 2:00:25 PM , 0.4659105 ,6/10/2016 2:02:25 PM , 0.3057462 ,6/10/2016 2:04:25 PM , 0.2949661 ,6/10/2016 2:06:25 PM , 0.3535481 ,
 291 ,6/10/2016 2:10:25 PM , 0.3548624 ,6/10/2016 2:12:25 PM , 0.4366328 ,6/10/2016 2:14:25 PM , 0.3237938 ,6/10/2016 2:16:25 PM , 0.3746663 ,6/10/2016 2:20:25 PM , 0.3366103 ,6/10/2016 2:22:25 PM , 0.4641913 ,6/10/2016 2:24:25 PM , 0.461212 ,6/10/2016 2:26:25 PM , 0.5383189 ,
 292 ,6/10/2016 2:30:25 PM , 0.4913096 ,6/10/2016 2:32:25 PM , 0.4350427 ,6/10/2016 2:34:25 PM , 0.45359 ,6/10/2016 2:36:25 PM , 0.3641925 ,6/10/2016 2:40:25 PM , 0.3417369 ,6/10/2016 2:42:25 PM , 0.3229167 ,6/10/2016 2:44:25 PM , 0.3910091 ,6/10/2016 2:46:25 PM , 0.4195501 ,
 293 ,6/10/2016 2:50:25 PM , 0.5176301 ,6/10/2016 2:52:25 PM , 0.5159788 ,6/10/2016 2:54:25 PM , 0.3854345 ,6/10/2016 2:56:25 PM , 0.4759979 ,6/10/2016 3:00:25 PM , 0.3580028 ,6/10/2016 3:02:25 PM , 0.4854426 ,12:00:00 AM , 0 ,12:00:00 AM , 0 ,
