Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:41 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,VO2 (ml/kg/hr)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 246 ,6/9/2016 11:10:25 PM , 2659.509 ,6/9/2016 11:12:25 PM , 2926.092 ,6/9/2016 11:14:25 PM , 2046.193 ,6/9/2016 11:16:25 PM , 3960.08 ,6/9/2016 11:20:25 PM , 2547.53 ,6/9/2016 11:22:25 PM , 3944.33 ,6/9/2016 11:24:25 PM , 3909.572 ,6/9/2016 11:26:25 PM , 3343.066 ,
 247 ,6/9/2016 11:30:25 PM , 2957.898 ,6/9/2016 11:32:25 PM , 4851.672 ,6/9/2016 11:34:25 PM , 2128.621 ,6/9/2016 11:36:25 PM , 2687.818 ,6/9/2016 11:40:25 PM , 3736.692 ,6/9/2016 11:42:25 PM , 3520.167 ,6/9/2016 11:44:25 PM , 3202.644 ,6/9/2016 11:46:25 PM , 3350.287 ,
 248 ,6/9/2016 11:50:25 PM , 3243.677 ,6/9/2016 11:52:25 PM , 4413.749 ,6/9/2016 11:54:25 PM , 2765.586 ,6/9/2016 11:56:25 PM , 2295.385 ,6/10/2016 12:00:25 AM , 3803.807 ,6/10/2016 12:02:25 AM , 3351.269 ,6/10/2016 12:04:25 AM , 2242.282 ,6/10/2016 12:06:25 AM , 3339.388 ,
 249 ,6/10/2016 12:10:25 AM , 2691.255 ,6/10/2016 12:12:25 AM , 2557.192 ,6/10/2016 12:14:25 AM , 2903.557 ,6/10/2016 12:16:25 AM , 3957.311 ,6/10/2016 12:20:25 AM , 2653.815 ,6/10/2016 12:22:25 AM , 2250.762 ,6/10/2016 12:24:25 AM , 4089.326 ,6/10/2016 12:26:25 AM , 3396.037 ,
 250 ,6/10/2016 12:30:25 AM , 3208.244 ,6/10/2016 12:32:25 AM , 3072.346 ,6/10/2016 12:34:25 AM , 2527.407 ,6/10/2016 12:36:25 AM , 2238.136 ,6/10/2016 12:40:25 AM , 2707.671 ,6/10/2016 12:42:25 AM , 1638.618 ,6/10/2016 12:44:25 AM , 3623.358 ,6/10/2016 12:46:25 AM , 3413.403 ,
 251 ,6/10/2016 12:50:25 AM , 2640.256 ,6/10/2016 12:52:25 AM , 3769.963 ,6/10/2016 12:54:25 AM , 3198.92 ,6/10/2016 12:56:25 AM , 3609.268 ,6/10/2016 1:00:25 AM , 2545.663 ,6/10/2016 1:02:25 AM , 4099.542 ,6/10/2016 1:04:25 AM , 3638.314 ,6/10/2016 1:06:25 AM , 3450.343 ,
 252 ,6/10/2016 1:10:25 AM , 2048.133 ,6/10/2016 1:12:25 AM , 2918.63 ,6/10/2016 1:14:25 AM , 3006.202 ,6/10/2016 1:16:25 AM , 1950.526 ,6/10/2016 1:20:25 AM , 2370.559 ,6/10/2016 1:22:25 AM , 3523.01 ,6/10/2016 1:24:25 AM , 2579.883 ,6/10/2016 1:26:25 AM , 3410.09 ,
 253 ,6/10/2016 1:30:25 AM , 3675.198 ,6/10/2016 1:32:25 AM , 3766.669 ,6/10/2016 1:34:25 AM , 2141.461 ,6/10/2016 1:36:25 AM , 2784.081 ,6/10/2016 1:40:25 AM , 4220.771 ,6/10/2016 1:42:25 AM , 2551.391 ,6/10/2016 1:44:25 AM , 2771.749 ,6/10/2016 1:46:25 AM , 3639.037 ,
 254 ,6/10/2016 1:50:25 AM , 3004.627 ,6/10/2016 1:52:25 AM , 3962.271 ,6/10/2016 1:54:25 AM , 2261.625 ,6/10/2016 1:56:25 AM , 2457.259 ,6/10/2016 2:00:25 AM , 3320.291 ,6/10/2016 2:02:25 AM , 1984.782 ,6/10/2016 2:04:25 AM , 1919.929 ,6/10/2016 2:06:25 AM , 3366.919 ,
 255 ,6/10/2016 2:10:25 AM , 2228.371 ,6/10/2016 2:12:25 AM , 2930.246 ,6/10/2016 2:14:25 AM , 2495.571 ,6/10/2016 2:16:25 AM , 4173.975 ,6/10/2016 2:20:25 AM , 2953.429 ,6/10/2016 2:22:25 AM , 2244.771 ,6/10/2016 2:24:25 AM , 4099.366 ,6/10/2016 2:26:25 AM , 3238.235 ,
 256 ,6/10/2016 2:30:25 AM , 1784.156 ,6/10/2016 2:32:25 AM , 4924.152 ,6/10/2016 2:34:25 AM , 3494.31 ,6/10/2016 2:36:25 AM , 3315.748 ,6/10/2016 2:40:25 AM , 2733.008 ,6/10/2016 2:42:25 AM , 3857.95 ,6/10/2016 2:44:25 AM , 3453.862 ,6/10/2016 2:46:25 AM , 2978.897 ,
 257 ,6/10/2016 2:50:25 AM , 3051.297 ,6/10/2016 2:52:25 AM , 3912.439 ,6/10/2016 2:54:25 AM , 3479.295 ,6/10/2016 2:56:25 AM , 1706.999 ,6/10/2016 3:00:25 AM , 3348.499 ,6/10/2016 3:02:25 AM , 3331.839 ,6/10/2016 3:04:25 AM , 2867.847 ,6/10/2016 3:06:25 AM , 3143.328 ,
 258 ,6/10/2016 3:10:25 AM , 3588.596 ,6/10/2016 3:12:25 AM , 2950.461 ,6/10/2016 3:14:25 AM , 3049.484 ,6/10/2016 3:16:25 AM , 2331.353 ,6/10/2016 3:20:25 AM , 2650.561 ,6/10/2016 3:22:25 AM , 1583.055 ,6/10/2016 3:24:25 AM , 1563.781 ,6/10/2016 3:26:25 AM , 2831.403 ,
 259 ,6/10/2016 3:30:25 AM , 2675.976 ,6/10/2016 3:32:25 AM , 2780.489 ,6/10/2016 3:34:25 AM , 2813.886 ,6/10/2016 3:36:25 AM , 2624.133 ,6/10/2016 3:40:25 AM , 2468.465 ,6/10/2016 3:42:25 AM , 2420.228 ,6/10/2016 3:44:25 AM , 1476.401 ,6/10/2016 3:46:25 AM , 2936.881 ,
 260 ,6/10/2016 3:50:25 AM , 2464.659 ,6/10/2016 3:52:25 AM , 4519.661 ,6/10/2016 3:54:25 AM , 1494.572 ,6/10/2016 3:56:25 AM , 3947.91 ,6/10/2016 4:00:25 AM , 3602.067 ,6/10/2016 4:02:25 AM , 3270.788 ,6/10/2016 4:04:25 AM , 1626.405 ,6/10/2016 4:06:25 AM , 1763.651 ,
 261 ,6/10/2016 4:10:25 AM , 1941.265 ,6/10/2016 4:12:25 AM , 4565.859 ,6/10/2016 4:14:25 AM , 1584.092 ,6/10/2016 4:16:25 AM , 2737.375 ,6/10/2016 4:20:25 AM , 3272.963 ,6/10/2016 4:22:25 AM , 2787.259 ,6/10/2016 4:24:25 AM , 2711.833 ,6/10/2016 4:26:25 AM , 3230.419 ,
 262 ,6/10/2016 4:30:25 AM , 2402.864 ,6/10/2016 4:32:25 AM , 4135.229 ,6/10/2016 4:34:25 AM , 2312.537 ,6/10/2016 4:36:25 AM , 1608.434 ,6/10/2016 4:40:25 AM , 3047.752 ,6/10/2016 4:42:25 AM , 2029.635 ,6/10/2016 4:44:25 AM , 3092.159 ,6/10/2016 4:46:25 AM , 3042.146 ,
 263 ,6/10/2016 4:50:25 AM , 3124 ,6/10/2016 4:52:25 AM , 4239.496 ,6/10/2016 4:54:25 AM , 3553.705 ,6/10/2016 4:56:25 AM , 2255.91 ,6/10/2016 5:00:25 AM , 1776.783 ,6/10/2016 5:02:25 AM , 2254.681 ,6/10/2016 5:04:25 AM , 2784.788 ,6/10/2016 5:06:25 AM , 2858.966 ,
 264 ,6/10/2016 5:10:25 AM , 1971.009 ,6/10/2016 5:12:25 AM , 3089.363 ,6/10/2016 5:14:25 AM , 2830.938 ,6/10/2016 5:16:25 AM , 3578.024 ,6/10/2016 5:20:25 AM , 4017.362 ,6/10/2016 5:22:25 AM , 2128.581 ,6/10/2016 5:24:25 AM , 1398.077 ,6/10/2016 5:26:25 AM , 1708.381 ,
 265 ,6/10/2016 5:30:25 AM , 1385.336 ,6/10/2016 5:32:25 AM , 2356.075 ,6/10/2016 5:34:25 AM , 1465.201 ,6/10/2016 5:36:25 AM , 2700.253 ,6/10/2016 5:40:25 AM , 2958.107 ,6/10/2016 5:42:25 AM , 2743.885 ,6/10/2016 5:44:25 AM , 4201.104 ,6/10/2016 5:46:25 AM , 2725.38 ,
 266 ,6/10/2016 5:50:25 AM , 2451.952 ,6/10/2016 5:52:25 AM , 2818.98 ,6/10/2016 5:54:25 AM , 1663.158 ,6/10/2016 5:56:25 AM , 1990.151 ,6/10/2016 6:00:25 AM , 1630.791 ,6/10/2016 6:02:25 AM , 3715.262 ,6/10/2016 6:04:25 AM , 2602.096 ,6/10/2016 6:06:25 AM , 3347.203 ,
 267 ,6/10/2016 6:10:25 AM , 3543.967 ,6/10/2016 6:12:25 AM , 3821.318 ,6/10/2016 6:14:25 AM , 3665.724 ,6/10/2016 6:16:25 AM , 3103.394 ,6/10/2016 6:20:25 AM , 3567.82 ,6/10/2016 6:22:25 AM , 2309.86 ,6/10/2016 6:24:25 AM , 1341.481 ,6/10/2016 6:26:25 AM , 2436.314 ,
 268 ,6/10/2016 6:30:25 AM , 1789.921 ,6/10/2016 6:32:25 AM , 3989.249 ,6/10/2016 6:34:25 AM , 1959.352 ,6/10/2016 6:36:25 AM , 2066.664 ,6/10/2016 6:40:25 AM , 1327.179 ,6/10/2016 6:42:25 AM , 1642.584 ,6/10/2016 6:44:25 AM , 1797.718 ,6/10/2016 6:46:25 AM , 1735.955 ,
 269 ,6/10/2016 6:50:25 AM , 2016.217 ,6/10/2016 6:52:25 AM , 2602.761 ,6/10/2016 6:54:25 AM , 1791.873 ,6/10/2016 6:56:25 AM , 2431.193 ,6/10/2016 7:00:25 AM , 2008.086 ,6/10/2016 7:02:25 AM , 1904.484 ,6/10/2016 7:04:25 AM , 2096.183 ,6/10/2016 7:06:25 AM , 3097.718 ,
 270 ,6/10/2016 7:10:25 AM , 4265.978 ,6/10/2016 7:12:25 AM , 5549.564 ,6/10/2016 7:14:25 AM , 4566.507 ,6/10/2016 7:16:25 AM , 3981.023 ,6/10/2016 7:20:25 AM , 2439.042 ,6/10/2016 7:22:25 AM , 3789.251 ,6/10/2016 7:24:25 AM , 4239.606 ,6/10/2016 7:26:25 AM , 3453.507 ,
 271 ,6/10/2016 7:30:25 AM , 3450.442 ,6/10/2016 7:32:25 AM , 4507.714 ,6/10/2016 7:34:25 AM , 3228.437 ,6/10/2016 7:36:25 AM , 3024.927 ,6/10/2016 7:40:25 AM , 1801.543 ,6/10/2016 7:42:25 AM , 3298.436 ,6/10/2016 7:44:25 AM , 3393.011 ,6/10/2016 7:46:25 AM , 2878.833 ,
 272 ,6/10/2016 7:50:25 AM , 2320.984 ,6/10/2016 7:52:25 AM , 3746.679 ,6/10/2016 7:54:25 AM , 2121.747 ,6/10/2016 7:56:25 AM , 2517.827 ,6/10/2016 8:00:25 AM , 2150.649 ,6/10/2016 8:02:25 AM , 3053.656 ,6/10/2016 8:04:25 AM , 3485.455 ,6/10/2016 8:06:25 AM , 2038.508 ,
 273 ,6/10/2016 8:10:25 AM , 2883.951 ,6/10/2016 8:12:25 AM , 3317.98 ,6/10/2016 8:14:25 AM , 2043.731 ,6/10/2016 8:16:25 AM , 3110.775 ,6/10/2016 8:20:25 AM , 4534.518 ,6/10/2016 8:22:25 AM , 3070.827 ,6/10/2016 8:24:25 AM , 3239.907 ,6/10/2016 8:26:25 AM , 3442.875 ,
 274 ,6/10/2016 8:30:25 AM , 2217.94 ,6/10/2016 8:32:25 AM , 2915.5 ,6/10/2016 8:34:25 AM , 2191.408 ,6/10/2016 8:36:25 AM , 2263.632 ,6/10/2016 8:40:25 AM , 3428.565 ,6/10/2016 8:42:25 AM , 2197.947 ,6/10/2016 8:44:25 AM , 2905.259 ,6/10/2016 8:46:25 AM , 3282.024 ,
 275 ,6/10/2016 8:50:25 AM , 2100.552 ,6/10/2016 8:52:25 AM , 2892.83 ,6/10/2016 8:54:25 AM , 2115.358 ,6/10/2016 8:56:25 AM , 2100.139 ,6/10/2016 9:00:25 AM , 2375.549 ,6/10/2016 9:02:25 AM , 2357.709 ,6/10/2016 9:04:25 AM , 2346.472 ,6/10/2016 9:06:25 AM , 3082.298 ,
 276 ,6/10/2016 9:10:25 AM , 3282.335 ,6/10/2016 9:12:25 AM , 2916.391 ,6/10/2016 9:14:25 AM , 3412.263 ,6/10/2016 9:16:25 AM , 2762.867 ,6/10/2016 9:20:25 AM , 2368.844 ,6/10/2016 9:22:25 AM , 3316.342 ,6/10/2016 9:24:25 AM , 2413.797 ,6/10/2016 9:26:25 AM , 2051.754 ,
 277 ,6/10/2016 9:30:25 AM , 3063.04 ,6/10/2016 9:32:25 AM , 4156.188 ,6/10/2016 9:34:25 AM , 3175.853 ,6/10/2016 9:36:25 AM , 2493.151 ,6/10/2016 9:40:25 AM , 2765.113 ,6/10/2016 9:42:25 AM , 2069.4 ,6/10/2016 9:44:25 AM , 2724.133 ,6/10/2016 9:46:25 AM , 2178.71 ,
 278 ,6/10/2016 9:50:25 AM , 2214.182 ,6/10/2016 9:52:25 AM , 3966.589 ,6/10/2016 9:54:25 AM , 1978.155 ,6/10/2016 9:56:25 AM , 3250.951 ,6/10/2016 10:00:25 AM , 3302.795 ,6/10/2016 10:02:25 AM , 2301.65 ,6/10/2016 10:04:25 AM , 3521.573 ,6/10/2016 10:06:25 AM , 2334.148 ,
 279 ,6/10/2016 10:10:25 AM , 2185.817 ,6/10/2016 10:12:25 AM , 3058.971 ,6/10/2016 10:14:25 AM , 2143.24 ,6/10/2016 10:16:25 AM , 3156.942 ,6/10/2016 10:20:25 AM , 2161.468 ,6/10/2016 10:22:25 AM , 2255.177 ,6/10/2016 10:24:25 AM , 3198.396 ,6/10/2016 10:26:25 AM , 2411.668 ,
 280 ,6/10/2016 10:30:25 AM , 2275.371 ,6/10/2016 10:32:25 AM , 3210.274 ,6/10/2016 10:34:25 AM , 2295.241 ,6/10/2016 10:36:25 AM , 2731.296 ,6/10/2016 10:40:25 AM , 2520.832 ,6/10/2016 10:42:25 AM , 3272.383 ,6/10/2016 10:44:25 AM , 2350.452 ,6/10/2016 10:46:25 AM , 3349.571 ,
 281 ,6/10/2016 10:50:25 AM , 3422.481 ,6/10/2016 10:52:25 AM , 4035.988 ,6/10/2016 10:54:25 AM , 1909.123 ,6/10/2016 10:56:25 AM , 2383.721 ,6/10/2016 11:00:25 AM , 2258.434 ,6/10/2016 11:02:25 AM , 3081.89 ,6/10/2016 11:04:25 AM , 2865.758 ,6/10/2016 11:06:25 AM , 3182.374 ,
 282 ,6/10/2016 11:10:25 AM , 2497.574 ,6/10/2016 11:12:25 AM , 2819.461 ,6/10/2016 11:14:25 AM , 3360.611 ,6/10/2016 11:16:25 AM , 2427.513 ,6/10/2016 11:20:25 AM , 2526.463 ,6/10/2016 11:22:25 AM , 2363.171 ,6/10/2016 11:24:25 AM , 2542.847 ,6/10/2016 11:26:25 AM , 2353.209 ,
 283 ,6/10/2016 11:30:25 AM , 2245.881 ,6/10/2016 11:32:25 AM , 3108.235 ,6/10/2016 11:34:25 AM , 3331.318 ,6/10/2016 11:36:25 AM , 2380.579 ,6/10/2016 11:40:25 AM , 3547.08 ,6/10/2016 11:42:25 AM , 2200.956 ,6/10/2016 11:44:25 AM , 2499.506 ,6/10/2016 11:46:25 AM , 2078.649 ,
 284 ,6/10/2016 11:50:25 AM , 3172.496 ,6/10/2016 11:52:25 AM , 2869.034 ,6/10/2016 11:54:25 AM , 3068.435 ,6/10/2016 11:56:25 AM , 2481.771 ,6/10/2016 12:00:25 PM , 3419.864 ,6/10/2016 12:02:25 PM , 2418.207 ,6/10/2016 12:04:25 PM , 2458.737 ,6/10/2016 12:06:25 PM , 2456.17 ,
 285 ,6/10/2016 12:10:25 PM , 2162.347 ,6/10/2016 12:12:25 PM , 2874.403 ,6/10/2016 12:14:25 PM , 2236.948 ,6/10/2016 12:16:25 PM , 3336.939 ,6/10/2016 12:20:25 PM , 2530.053 ,6/10/2016 12:22:25 PM , 2198.774 ,6/10/2016 12:24:25 PM , 3645.381 ,6/10/2016 12:26:25 PM , 2326.095 ,
 286 ,6/10/2016 12:30:25 PM , 2491.83 ,6/10/2016 12:32:25 PM , 4108.277 ,6/10/2016 12:34:25 PM , 2446.532 ,6/10/2016 12:36:25 PM , 3357.124 ,6/10/2016 12:40:25 PM , 2400.459 ,6/10/2016 12:42:25 PM , 3231.233 ,6/10/2016 12:44:25 PM , 3449.391 ,6/10/2016 12:46:25 PM , 2253.136 ,
 287 ,6/10/2016 12:50:25 PM , 2097.498 ,6/10/2016 12:52:25 PM , 3188.014 ,6/10/2016 12:54:25 PM , 2235.587 ,6/10/2016 12:56:25 PM , 2502.151 ,6/10/2016 1:00:25 PM , 2509.112 ,6/10/2016 1:02:25 PM , 2979.279 ,6/10/2016 1:04:25 PM , 2938.214 ,6/10/2016 1:06:25 PM , 3423.324 ,
 288 ,6/10/2016 1:10:25 PM , 3348.241 ,6/10/2016 1:12:25 PM , 3046.76 ,6/10/2016 1:14:25 PM , 2243.566 ,6/10/2016 1:16:25 PM , 2249.297 ,6/10/2016 1:20:25 PM , 2439.795 ,6/10/2016 1:22:25 PM , 2573.308 ,6/10/2016 1:24:25 PM , 2638.255 ,6/10/2016 1:26:25 PM , 3395.228 ,
 289 ,6/10/2016 1:30:25 PM , 3342.864 ,6/10/2016 1:32:25 PM , 3027.031 ,6/10/2016 1:34:25 PM , 2362.154 ,6/10/2016 1:36:25 PM , 3223.549 ,6/10/2016 1:40:25 PM , 3095.889 ,6/10/2016 1:42:25 PM , 2266.736 ,6/10/2016 1:44:25 PM , 2535.013 ,6/10/2016 1:46:25 PM , 2345.549 ,
 290 ,6/10/2016 1:50:25 PM , 2188.083 ,6/10/2016 1:52:25 PM , 4063.448 ,6/10/2016 1:54:25 PM , 3042.478 ,6/10/2016 1:56:25 PM , 2517.112 ,6/10/2016 2:00:25 PM , 3282.278 ,6/10/2016 2:02:25 PM , 2142.968 ,6/10/2016 2:04:25 PM , 2174.09 ,6/10/2016 2:06:25 PM , 2159.188 ,
 291 ,6/10/2016 2:10:25 PM , 2357.819 ,6/10/2016 2:12:25 PM , 2907.015 ,6/10/2016 2:14:25 PM , 2103.036 ,6/10/2016 2:16:25 PM , 2445.935 ,6/10/2016 2:20:25 PM , 2364.736 ,6/10/2016 2:22:25 PM , 3254.341 ,6/10/2016 2:24:25 PM , 3392.611 ,6/10/2016 2:26:25 PM , 3290.846 ,
 292 ,6/10/2016 2:30:25 PM , 3252.412 ,6/10/2016 2:32:25 PM , 2907.009 ,6/10/2016 2:34:25 PM , 2944.643 ,6/10/2016 2:36:25 PM , 2368.977 ,6/10/2016 2:40:25 PM , 2428.292 ,6/10/2016 2:42:25 PM , 2263.351 ,6/10/2016 2:44:25 PM , 2849.909 ,6/10/2016 2:46:25 PM , 2568.296 ,
 293 ,6/10/2016 2:50:25 PM , 3438.273 ,6/10/2016 2:52:25 PM , 3444.919 ,6/10/2016 2:54:25 PM , 2513.958 ,6/10/2016 2:56:25 PM , 3110.704 ,6/10/2016 3:00:25 PM , 2550.372 ,6/10/2016 3:02:25 PM , 3382.253 ,12:00:00 AM , 0 ,12:00:00 AM , 0 ,
