Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:43 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,VCO2 (ml/kg/hr)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 250 ,6/10/2016 12:30:25 AM , 2388.018 ,6/10/2016 12:32:25 AM , 2277.251 ,6/10/2016 12:34:25 AM , 1865.49 ,6/10/2016 12:36:25 AM , 1615.244 ,6/10/2016 12:40:25 AM , 1976.493 ,6/10/2016 12:42:25 AM , 1181.279 ,6/10/2016 12:44:25 AM , 2656.469 ,6/10/2016 12:46:25 AM , 2511.545 ,
 251 ,6/10/2016 12:50:25 AM , 1908.638 ,6/10/2016 12:52:25 AM , 2812.378 ,6/10/2016 12:54:25 AM , 2356.836 ,6/10/2016 12:56:25 AM , 2640.118 ,6/10/2016 1:00:25 AM , 1858.73 ,6/10/2016 1:02:25 AM , 3014.787 ,6/10/2016 1:04:25 AM , 2683.387 ,6/10/2016 1:06:25 AM , 2530.675 ,
 252 ,6/10/2016 1:10:25 AM , 1478.159 ,6/10/2016 1:12:25 AM , 2121.865 ,6/10/2016 1:14:25 AM , 2224.208 ,6/10/2016 1:16:25 AM , 1411.997 ,6/10/2016 1:20:25 AM , 1714.813 ,6/10/2016 1:22:25 AM , 2608.019 ,6/10/2016 1:24:25 AM , 1889.52 ,6/10/2016 1:26:25 AM , 2505.425 ,
 253 ,6/10/2016 1:30:25 AM , 2722.482 ,6/10/2016 1:32:25 AM , 2782.972 ,6/10/2016 1:34:25 AM , 1569.515 ,6/10/2016 1:36:25 AM , 1999.442 ,6/10/2016 1:40:25 AM , 3152.98 ,6/10/2016 1:42:25 AM , 1883.089 ,6/10/2016 1:44:25 AM , 2026.135 ,6/10/2016 1:46:25 AM , 2646.573 ,
 254 ,6/10/2016 1:50:25 AM , 2233.442 ,6/10/2016 1:52:25 AM , 2935.53 ,6/10/2016 1:54:25 AM , 1662.17 ,6/10/2016 1:56:25 AM , 1777.535 ,6/10/2016 2:00:25 AM , 2434.475 ,6/10/2016 2:02:25 AM , 1402.935 ,6/10/2016 2:04:25 AM , 1408.66 ,6/10/2016 2:06:25 AM , 2451.919 ,
 255 ,6/10/2016 2:10:25 AM , 1599.862 ,6/10/2016 2:12:25 AM , 2117.511 ,6/10/2016 2:14:25 AM , 1799.292 ,6/10/2016 2:16:25 AM , 3058.584 ,6/10/2016 2:20:25 AM , 2141.333 ,6/10/2016 2:22:25 AM , 1614.07 ,6/10/2016 2:24:25 AM , 2967.42 ,6/10/2016 2:26:25 AM , 2381.196 ,
 256 ,6/10/2016 2:30:25 AM , 1294.961 ,6/10/2016 2:32:25 AM , 3711.952 ,6/10/2016 2:34:25 AM , 2574.085 ,6/10/2016 2:36:25 AM , 2404.812 ,6/10/2016 2:40:25 AM , 1988.488 ,6/10/2016 2:42:25 AM , 2922.292 ,6/10/2016 2:44:25 AM , 2542.798 ,6/10/2016 2:46:25 AM , 2221.774 ,
 257 ,6/10/2016 2:50:25 AM , 2308.696 ,6/10/2016 2:52:25 AM , 2866.212 ,6/10/2016 2:54:25 AM , 2543.708 ,6/10/2016 2:56:25 AM , 1207.083 ,6/10/2016 3:00:25 AM , 2451.697 ,6/10/2016 3:02:25 AM , 2441.399 ,6/10/2016 3:04:25 AM , 2096.987 ,6/10/2016 3:06:25 AM , 2319.412 ,
 258 ,6/10/2016 3:10:25 AM , 2658.552 ,6/10/2016 3:12:25 AM , 2133.601 ,6/10/2016 3:14:25 AM , 2236.907 ,6/10/2016 3:16:25 AM , 1658.287 ,6/10/2016 3:20:25 AM , 1935.001 ,6/10/2016 3:22:25 AM , 1134.956 ,6/10/2016 3:24:25 AM , 1128.014 ,6/10/2016 3:26:25 AM , 2092.053 ,
 259 ,6/10/2016 3:30:25 AM , 1946.595 ,6/10/2016 3:32:25 AM , 2040.618 ,6/10/2016 3:34:25 AM , 2072.537 ,6/10/2016 3:36:25 AM , 1890.76 ,6/10/2016 3:40:25 AM , 1796.91 ,6/10/2016 3:42:25 AM , 1739.692 ,6/10/2016 3:44:25 AM , 1006.291 ,6/10/2016 3:46:25 AM , 2152.007 ,
 260 ,6/10/2016 3:50:25 AM , 1805.889 ,6/10/2016 3:52:25 AM , 3360.891 ,6/10/2016 3:54:25 AM , 1092.655 ,6/10/2016 3:56:25 AM , 2957.776 ,6/10/2016 4:00:25 AM , 2660.405 ,6/10/2016 4:02:25 AM , 2438.283 ,6/10/2016 4:04:25 AM , 1160.217 ,6/10/2016 4:06:25 AM , 1254.943 ,
 261 ,6/10/2016 4:10:25 AM , 1399.871 ,6/10/2016 4:12:25 AM , 3344.485 ,6/10/2016 4:14:25 AM , 1144.847 ,6/10/2016 4:16:25 AM , 1972.229 ,6/10/2016 4:20:25 AM , 2357.542 ,6/10/2016 4:22:25 AM , 2056.336 ,6/10/2016 4:24:25 AM , 1965.24 ,6/10/2016 4:26:25 AM , 2368.216 ,
 262 ,6/10/2016 4:30:25 AM , 1797.969 ,6/10/2016 4:32:25 AM , 3029.252 ,6/10/2016 4:34:25 AM , 1642.711 ,6/10/2016 4:36:25 AM , 1161.43 ,6/10/2016 4:40:25 AM , 2214.045 ,6/10/2016 4:42:25 AM , 1463.156 ,6/10/2016 4:44:25 AM , 2252.631 ,6/10/2016 4:46:25 AM , 2227.28 ,
 263 ,6/10/2016 4:50:25 AM , 2297.517 ,6/10/2016 4:52:25 AM , 3102.708 ,6/10/2016 4:54:25 AM , 2632.392 ,6/10/2016 4:56:25 AM , 1607.86 ,6/10/2016 5:00:25 AM , 1287.827 ,6/10/2016 5:02:25 AM , 1606.699 ,6/10/2016 5:04:25 AM , 2036.998 ,6/10/2016 5:06:25 AM , 2081.125 ,
 264 ,6/10/2016 5:10:25 AM , 1421.626 ,6/10/2016 5:12:25 AM , 2235.555 ,6/10/2016 5:14:25 AM , 2094.712 ,6/10/2016 5:16:25 AM , 2595.91 ,6/10/2016 5:20:25 AM , 2904.604 ,6/10/2016 5:22:25 AM , 1566.128 ,6/10/2016 5:24:25 AM , 980.3677 ,6/10/2016 5:26:25 AM , 1269.102 ,
 265 ,6/10/2016 5:30:25 AM , 1015.752 ,6/10/2016 5:32:25 AM , 1717.468 ,6/10/2016 5:34:25 AM , 1065.255 ,6/10/2016 5:36:25 AM , 1974.332 ,6/10/2016 5:40:25 AM , 2153.72 ,6/10/2016 5:42:25 AM , 2067.038 ,6/10/2016 5:44:25 AM , 3059.926 ,6/10/2016 5:46:25 AM , 1980.941 ,
 266 ,6/10/2016 5:50:25 AM , 1757.923 ,6/10/2016 5:52:25 AM , 2034.909 ,6/10/2016 5:54:25 AM , 1186.777 ,6/10/2016 5:56:25 AM , 1400.35 ,6/10/2016 6:00:25 AM , 1159.977 ,6/10/2016 6:02:25 AM , 2733.035 ,6/10/2016 6:04:25 AM , 1895.448 ,6/10/2016 6:06:25 AM , 2452.853 ,
 267 ,6/10/2016 6:10:25 AM , 2585.636 ,6/10/2016 6:12:25 AM , 2793.804 ,6/10/2016 6:14:25 AM , 2706.096 ,6/10/2016 6:16:25 AM , 2246.344 ,6/10/2016 6:20:25 AM , 2589.45 ,6/10/2016 6:22:25 AM , 1763.514 ,6/10/2016 6:24:25 AM , 932.3353 ,6/10/2016 6:26:25 AM , 1776.52 ,
 268 ,6/10/2016 6:30:25 AM , 1307.366 ,6/10/2016 6:32:25 AM , 2956.041 ,6/10/2016 6:34:25 AM , 1435.032 ,6/10/2016 6:36:25 AM , 1433.564 ,6/10/2016 6:40:25 AM , 928.2149 ,6/10/2016 6:42:25 AM , 1167.577 ,6/10/2016 6:44:25 AM , 1273.173 ,6/10/2016 6:46:25 AM , 1245.525 ,
 269 ,6/10/2016 6:50:25 AM , 1468.554 ,6/10/2016 6:52:25 AM , 1890.128 ,6/10/2016 6:54:25 AM , 1337.876 ,6/10/2016 6:56:25 AM , 1757.403 ,6/10/2016 7:00:25 AM , 1439.617 ,6/10/2016 7:02:25 AM , 1369.658 ,6/10/2016 7:04:25 AM , 1576.907 ,6/10/2016 7:06:25 AM , 2311.795 ,
 270 ,6/10/2016 7:10:25 AM , 3280.72 ,6/10/2016 7:12:25 AM , 4353.078 ,6/10/2016 7:14:25 AM , 3409.396 ,6/10/2016 7:16:25 AM , 3231.429 ,6/10/2016 7:20:25 AM , 1762.97 ,6/10/2016 7:22:25 AM , 3329.25 ,6/10/2016 7:24:25 AM , 3626.13 ,6/10/2016 7:26:25 AM , 3055.07 ,
 271 ,6/10/2016 7:30:25 AM , 3257.274 ,6/10/2016 7:32:25 AM , 4421.744 ,6/10/2016 7:34:25 AM , 3015.687 ,6/10/2016 7:36:25 AM , 2788.561 ,6/10/2016 7:40:25 AM , 1296.721 ,6/10/2016 7:42:25 AM , 3188.067 ,6/10/2016 7:44:25 AM , 3264.521 ,6/10/2016 7:46:25 AM , 2683.136 ,
 272 ,6/10/2016 7:50:25 AM , 2336.758 ,6/10/2016 7:52:25 AM , 3722.199 ,6/10/2016 7:54:25 AM , 2033.572 ,6/10/2016 7:56:25 AM , 2350.986 ,6/10/2016 8:00:25 AM , 1541.368 ,6/10/2016 8:02:25 AM , 3136.028 ,6/10/2016 8:04:25 AM , 3427.281 ,6/10/2016 8:06:25 AM , 1903.817 ,
 273 ,6/10/2016 8:10:25 AM , 2840.91 ,6/10/2016 8:12:25 AM , 3353.625 ,6/10/2016 8:14:25 AM , 2060.276 ,6/10/2016 8:16:25 AM , 2946.906 ,6/10/2016 8:20:25 AM , 3353.727 ,6/10/2016 8:22:25 AM , 3071.96 ,6/10/2016 8:24:25 AM , 3299.934 ,6/10/2016 8:26:25 AM , 3399.707 ,
 274 ,6/10/2016 8:30:25 AM , 2191.445 ,6/10/2016 8:32:25 AM , 3053.9 ,6/10/2016 8:34:25 AM , 2160.641 ,6/10/2016 8:36:25 AM , 2152.572 ,6/10/2016 8:40:25 AM , 2906.572 ,6/10/2016 8:42:25 AM , 2214.094 ,6/10/2016 8:44:25 AM , 3006.057 ,6/10/2016 8:46:25 AM , 3217.715 ,
 275 ,6/10/2016 8:50:25 AM , 2091.493 ,6/10/2016 8:52:25 AM , 3046.971 ,6/10/2016 8:54:25 AM , 2102.376 ,6/10/2016 8:56:25 AM , 1946.68 ,6/10/2016 9:00:25 AM , 2230.057 ,6/10/2016 9:02:25 AM , 2366.139 ,6/10/2016 9:04:25 AM , 2293.49 ,6/10/2016 9:06:25 AM , 3018.253 ,
 276 ,6/10/2016 9:10:25 AM , 3210.141 ,6/10/2016 9:12:25 AM , 3038.99 ,6/10/2016 9:14:25 AM , 3394.64 ,6/10/2016 9:16:25 AM , 2677.394 ,6/10/2016 9:20:25 AM , 2238.069 ,6/10/2016 9:22:25 AM , 3310.142 ,6/10/2016 9:24:25 AM , 2486.46 ,6/10/2016 9:26:25 AM , 2028.736 ,
 277 ,6/10/2016 9:30:25 AM , 3052.77 ,6/10/2016 9:32:25 AM , 4338.144 ,6/10/2016 9:34:25 AM , 3206.522 ,6/10/2016 9:36:25 AM , 2494.514 ,6/10/2016 9:40:25 AM , 2509.191 ,6/10/2016 9:42:25 AM , 2101.375 ,6/10/2016 9:44:25 AM , 2778.685 ,6/10/2016 9:46:25 AM , 2188.135 ,
 278 ,6/10/2016 9:50:25 AM , 2238.599 ,6/10/2016 9:52:25 AM , 4102.217 ,6/10/2016 9:54:25 AM , 2068.883 ,6/10/2016 9:56:25 AM , 3298.849 ,6/10/2016 10:00:25 AM , 3120.322 ,6/10/2016 10:02:25 AM , 2361.528 ,6/10/2016 10:04:25 AM , 3601.25 ,6/10/2016 10:06:25 AM , 2269.513 ,
 279 ,6/10/2016 10:10:25 AM , 2211.696 ,6/10/2016 10:12:25 AM , 3259.478 ,6/10/2016 10:14:25 AM , 2238.176 ,6/10/2016 10:16:25 AM , 3136.232 ,6/10/2016 10:20:25 AM , 2080.353 ,6/10/2016 10:22:25 AM , 2307.045 ,6/10/2016 10:24:25 AM , 3296.307 ,6/10/2016 10:26:25 AM , 2320.163 ,
 280 ,6/10/2016 10:30:25 AM , 2252.787 ,6/10/2016 10:32:25 AM , 3547.542 ,6/10/2016 10:34:25 AM , 2359.001 ,6/10/2016 10:36:25 AM , 2733.676 ,6/10/2016 10:40:25 AM , 2371.548 ,6/10/2016 10:42:25 AM , 3305.558 ,6/10/2016 10:44:25 AM , 2426.055 ,6/10/2016 10:46:25 AM , 3316.452 ,
 281 ,6/10/2016 10:50:25 AM , 3494.443 ,6/10/2016 10:52:25 AM , 4247.701 ,6/10/2016 10:54:25 AM , 2006.624 ,6/10/2016 10:56:25 AM , 2369.454 ,6/10/2016 11:00:25 AM , 2074.114 ,6/10/2016 11:02:25 AM , 3175.542 ,6/10/2016 11:04:25 AM , 2969.852 ,6/10/2016 11:06:25 AM , 3171.975 ,
 282 ,6/10/2016 11:10:25 AM , 2587.426 ,6/10/2016 11:12:25 AM , 3023.798 ,6/10/2016 11:14:25 AM , 3420.397 ,6/10/2016 11:16:25 AM , 2458.194 ,6/10/2016 11:20:25 AM , 2297.534 ,6/10/2016 11:22:25 AM , 2422.746 ,6/10/2016 11:24:25 AM , 2694.584 ,6/10/2016 11:26:25 AM , 2391.349 ,
 283 ,6/10/2016 11:30:25 AM , 2378.566 ,6/10/2016 11:32:25 AM , 3314.662 ,6/10/2016 11:34:25 AM , 3457.715 ,6/10/2016 11:36:25 AM , 2448.862 ,6/10/2016 11:40:25 AM , 3343.479 ,6/10/2016 11:42:25 AM , 2255.507 ,6/10/2016 11:44:25 AM , 2633.563 ,6/10/2016 11:46:25 AM , 2020.24 ,
 284 ,6/10/2016 11:50:25 AM , 3276.481 ,6/10/2016 11:52:25 AM , 3058.799 ,6/10/2016 11:54:25 AM , 3185.726 ,6/10/2016 11:56:25 AM , 2535.31 ,6/10/2016 12:00:25 PM , 3330.755 ,6/10/2016 12:02:25 PM , 2449.121 ,6/10/2016 12:04:25 PM , 2495.139 ,6/10/2016 12:06:25 PM , 2434.699 ,
 285 ,6/10/2016 12:10:25 PM , 2218.27 ,6/10/2016 12:12:25 PM , 3016.921 ,6/10/2016 12:14:25 PM , 2346.598 ,6/10/2016 12:16:25 PM , 3400.351 ,6/10/2016 12:20:25 PM , 2434.116 ,6/10/2016 12:22:25 PM , 2196.638 ,6/10/2016 12:24:25 PM , 3738.64 ,6/10/2016 12:26:25 PM , 2298.473 ,
 286 ,6/10/2016 12:30:25 PM , 2571.176 ,6/10/2016 12:32:25 PM , 4340.129 ,6/10/2016 12:34:25 PM , 2553.229 ,6/10/2016 12:36:25 PM , 3414.726 ,6/10/2016 12:40:25 PM , 2306.48 ,6/10/2016 12:42:25 PM , 3308.299 ,6/10/2016 12:44:25 PM , 3587.349 ,6/10/2016 12:46:25 PM , 2231.801 ,
 287 ,6/10/2016 12:50:25 PM , 2172.793 ,6/10/2016 12:52:25 PM , 3417.739 ,6/10/2016 12:54:25 PM , 2366.275 ,6/10/2016 12:56:25 PM , 2580.437 ,6/10/2016 1:00:25 PM , 2354.771 ,6/10/2016 1:02:25 PM , 3057.121 ,6/10/2016 1:04:25 PM , 3035.121 ,6/10/2016 1:06:25 PM , 3445.527 ,
 288 ,6/10/2016 1:10:25 PM , 3417.318 ,6/10/2016 1:12:25 PM , 3219.127 ,6/10/2016 1:14:25 PM , 2393.971 ,6/10/2016 1:16:25 PM , 2312.979 ,6/10/2016 1:20:25 PM , 2317.22 ,6/10/2016 1:22:25 PM , 2696.826 ,6/10/2016 1:24:25 PM , 2752.087 ,6/10/2016 1:26:25 PM , 3488.074 ,
 289 ,6/10/2016 1:30:25 PM , 3481.428 ,6/10/2016 1:32:25 PM , 3146.263 ,6/10/2016 1:34:25 PM , 2477.32 ,6/10/2016 1:36:25 PM , 3273.856 ,6/10/2016 1:40:25 PM , 2979.93 ,6/10/2016 1:42:25 PM , 2328.706 ,6/10/2016 1:44:25 PM , 2599.177 ,6/10/2016 1:46:25 PM , 2325.604 ,
 290 ,6/10/2016 1:50:25 PM , 2266.179 ,6/10/2016 1:52:25 PM , 4321.425 ,6/10/2016 1:54:25 PM , 3192.929 ,6/10/2016 1:56:25 PM , 2562.28 ,6/10/2016 2:00:25 PM , 3246.559 ,6/10/2016 2:02:25 PM , 2198.943 ,6/10/2016 2:04:25 PM , 2204.671 ,6/10/2016 2:06:25 PM , 2184.694 ,
 291 ,6/10/2016 2:10:25 PM , 2426.516 ,6/10/2016 2:12:25 PM , 3181.38 ,6/10/2016 2:14:25 PM , 2274.772 ,6/10/2016 2:16:25 PM , 2456.028 ,6/10/2016 2:20:25 PM , 2366.127 ,6/10/2016 2:22:25 PM , 3335.905 ,6/10/2016 2:24:25 PM , 3468.359 ,6/10/2016 2:26:25 PM , 3316.465 ,
 292 ,6/10/2016 2:30:25 PM , 3396.704 ,6/10/2016 2:32:25 PM , 3137.03 ,6/10/2016 2:34:25 PM , 3191.032 ,6/10/2016 2:36:25 PM , 2413.944 ,6/10/2016 2:40:25 PM , 2316.88 ,6/10/2016 2:42:25 PM , 2322.325 ,6/10/2016 2:44:25 PM , 3021.861 ,6/10/2016 2:46:25 PM , 2573.897 ,
 293 ,6/10/2016 2:50:25 PM , 3542.683 ,6/10/2016 2:52:25 PM , 3729.673 ,6/10/2016 2:54:25 PM , 2675.103 ,6/10/2016 2:56:25 PM , 3110.229 ,6/10/2016 3:00:25 PM , 2407.035 ,6/10/2016 3:02:25 PM , 3553.892 ,12:00:00 AM , 0 ,12:00:00 AM , 0 ,
